,url,poster,title,ganres,description,year,rating,cast
0,https://kino.mail.ru/series_776858_opera_hroniki_uboinogo_otdela/,https://resizer.mail.ru/p/9667363a-0ebb-5334-819f-5bd63619812e/AQACxtPS24546LWF78-frmsUaeMEqY7GdGQEszXCcySJrf40dKSDAzHbQX38zLl7kT7IsqKPJywofeYr9fF-vg3CGAA.jpg,Опера: Хроники убойного отдела,"['боевик', 'криминал', 'детектив']","Абдулова, Ларин, Дукалис и Мухомор — главные герои сериала «Опера», который показывает непростые будни сотрудников убойного отдела. Они работают за небольшие деньги с напряженным графиком, не щадя ни себя, ни других. Но тяжелые условия только закаляют оперов, которые уже привыкли к смертельным опасностям. Каждый день им приходится бороться с наркодилерами, убийцами, шантажистами и похитителями. Опера стоят на страже безопасной жизни простых людей, которые не представляют, с какими трудностями сталкиваются служители закона. Но даже в такой напряженной работе всегда найдется место смешным ситуациям, настоящей дружбе и, может быть, любви.","['2004', '—', '2006']",6.5,"['Владимир Шевельков, Юрий Кузнецов, Анастасия Мельникова, Алексей Нилов, Сергей Селин, Рудольф Фурманов, Ивар Калныньш, Валерий Дегтярь, Николай Годовиков, Игорь Головин', 'Россия', '16 +']"
1,https://kino.mail.ru/series_932003_pingvini_moei_mami/,https://resizer.mail.ru/p/355bff9e-6259-5c97-9dd1-686968174165/AQACZ0NxKfmY1iiRtK0Me2Pl8Fs-fIor4JyuLZn2bcvYb76litezNLViOThLXkhvn8XLwgLs8Z_rN2EpjepuqCEqU4Q.jpg,Пингвины моей мамы,"['драма', 'комедия']","Гоша — обычный 15-летний московский школьник. Как любой подросток, он переживает не самый простой этап в жизни, и ему как никогда нужна поддержка мамы и папы. Но родители Гоши осуществляют амбициозный план по спасению всех детей на планете и усыновляют четвертого ребенка. Семья оказывается в центре внимания прессы и общественности. В это время Гоша чувствует себя чужим, нелюбимым и недостаточно хорошим сыном. Чтобы справиться со злостью и обидой, юноша исполняет свою давнюю мечту и становится стендап-комиком.","['2021', '(Сериал', 'закончился)']",7.1,"['Макар Хлебников, Александра Урсуляк, Алексей Агранович, Заур Гюльахмедов, Ирина Бакина, Александр Присмотров-Белов, Платон Саввин, Надежда Иванова, Степан Девонин, Саша Малой, Дарья Савельева, Денис Власенко', 'Россия', '18 +']"
2,https://kino.mail.ru/series_811036_silnee_sudbi/,https://resizer.mail.ru/p/529905e7-f544-5640-a2a2-b59508e420cd/AAACb-iDjf3B-Ny71Dvdk4uI2-RfpP120wkUJRDLJUISsxYawCpLuH4inZ-f2QZl-gaohFgLRKraIbDTF8LElRj5zBw.jpg,Сильнее судьбы,['мелодрама'],"Героиня сериала «Сильнее судьбы» Аня Колчина — добрая трудолюбивая девушка. Она учится в медицинском колледже и живет со своей мамой Ириной в поселке Опушкино. Однажды из Москвы приезжает Глеб — избалованный и своенравный сын главы местной администрации. Все местные красавицы без ума от него, но он неожиданно начинает ухаживать за Аней, которую раньше не замечал. Романтические мечты девушки в одночасье уходят на второй план, когда в семью приходит беда. Мать Ани, обороняясь от приставаний заезжего бандита, нечаянно убивает его. И хотя Ирина сама приходит в полицию и пишет признательные показания, это никак не смягчает ее наказание.
Погибший преступник оказывается мужем местного заместителя прокурора Виктории Лобовой. По сфабрикованному делу Ирину осуждают на восемь лет и отправляют в колонию. После ареста матери друзья и соседи отвернулись от «дочери убийцы», и даже Глеб, на помощь которого так рассчитывала Аня, оказывается негодяем.
Когда главная героиня сериала «Сильнее судьбы» уже почти отчаялась, на ее пороге появился местный участковый Николай Портнов со своим давним другом — адвокатом Сергеем Вихровым. Они обещают помочь Анне спасти ее маму.","['2014', '(Сериал', 'закончился)']",5.8,"['Наталия Антонова, Анастасия Ричи, Любовь Толкалина, Алексей Макаров, Валерий Баринов, Михаил Жигалов, Елена Дробышева', 'Россия', '3 февраля 2014 (РФ)']"
3,https://kino.mail.ru/series_795532_vtorzhenie_titanov/,https://resizer.mail.ru/p/e6e44d1a-5a23-58c3-b5be-5b8f598f79c4/AAACzh1yhvJ88Qi9DIQepfZVHJoAguYiWf2BGSeBzLj-YWKDp3it64eX4uzhZeccVOKKGtd8yIg9CvnePbKpwFMO-9c.jpg,Атака титанов,"['драма', 'фэнтези', 'боевик', 'аниме', 'мультсериалы']","Гиганты это огромные существа, ростом с многоэтажный дом, которые не обладают большим интеллектом, но сила их просто ужасна. Они едят людей и получают от этого удовольствие. После продолжительной борьбы остатки человечества создали стену, окружившую страну людей, через которую не пройдут даже Гиганты. С тех пор прошло сто лет. Человечество мирно живёт под защитой стены. Но в один день мальчик Эрен и его приёмная сестра Микаса становятся свидетелями страшного события — участок стены был разрушен супер-гигантом, появившемся прямо из воздуха. Гиганты атакуют город и двое детей в ужасе видят, как один из монстров заживо съедает их мать. Брат и сестра выживают, и Эрен клянется, что убьет всех гигантов и отомстит за всё человечество!","['2013', '—', '2023']",7.6,"['Юки Кадзи, Марина Иноуэ, Юи Исикава, Кисё Танияма, Хиро Симоно, Сигэюки Сусаки, Даисукэ Оно, Ю Кобаяси, Кадзухиро Фусэгава, Хироси Камия', 'Япония', '18 +']"
4,https://kino.mail.ru/series_902636_maiya/,https://resizer.mail.ru/p/5e902e02-ca71-5661-832f-2b7469d9e37f/AAACzW99aE2_65u28v6XuXHBofVqqg5KeHLp7_lEi2ZqrlueMyD5a31fX5O4gMsRsCMLU2Dcfyp7h6zrRXg2DA38-Ks.jpg,Майя,['детектив'],"Год назад 15-летняя Майя пережила страшную трагедию: у нее на глазах убили отца. С тех пор девушка вместе со своей мамой постоянно переезжает с места на место, опасаясь за свою жизнь. В первый учебный день в очередном новом городе Майя узнает, что пропала самая популярная девочка школы Кристина, а вскоре на школьном дворе находят окровавленную одежду девушки. Заполучив телефон жертвы, главная героиня сериала «Майя» решает провести собственное расследование этого таинственного происшествия.","['2016', '(Сериал', 'закончился)']",7.1,"['Мария Белоненко, Елена Оболенская, Александр Вершинин, Мария Большова, Наталья Коренная, Алексей Измайлов, Станислав Румянцев, Валерий Новиков, Анфиса Черных, Татьяна Косач-Брындина, Федор Лавров, Анна Банщикова, Михаил Богдасаров, Эльдар Калимулин', 'Россия', '12 +']"
5,https://kino.mail.ru/series_774533_chto_skazal_pokoinik/,https://resizer.mail.ru/p/6b9d6fbc-ac0e-5415-b82f-2dacb88c1157/AQACWZGtXWsZc9vYmWKRXCqJVT2fIb89ljrnVfSOpimbpHzWMwxIzAXtyzuE7posWtfFPcZtRZq0HsBR3fDLNRoro3o.jpg,Что сказал покойник,"['комедия', 'криминал', 'приключения']","Главная героиня сериала «Что сказал покойник», обольстительная пани Иоанна, волею случая узнает тайну крупнейшего гангстерского Синдиката. Однажды она посещает притон. Неожиданно ее подзывает к себе незнакомый мужчина. Вдруг на притон начинается облава. В человека, позвавшего Иоанну, стреляют из пистолета. Перед смертью он успевает сказать ей некий шифр. Это замечают неизвестные люди, и один из них, переодетый полицейским, усыпляет Иоанну хлороформом. Очнувшись, она обнаруживает себя в самолете, который летит в Бразилию. Оказывается, что шифр, который сказал ей покойник, является указанием на спрятанный клад. Мафиози, захватившие ее, пытаются выпытать этот шифр. Героиня ведет с гангстерами двойную игру, и, наконец, вступает в поединок с шефом. Но женское обаяние и кокетство оказываются не меньшей силой, чем международный гангстерский синдикат.","['1999', '(Сериал', 'закончился)']",6.7,"['Марта Клубович, Олег Табаков, Олег Басилашвили, Алексей Булдаков, Евгений Воскресенский, Владимир Епископосян, Эва Шикульска, Мамука Кикалейшвили, Александр Домогаров, Станислав Микульский', 'Россия, Германия, Дания, Польша, Франция', '16 +']"
6,https://kino.mail.ru/series_938635_oboroten/,https://resizer.mail.ru/p/9a97cfc2-9e28-5a5c-a173-753d7a738f71/AQACEeA9Y2XaDZmoDyENS4hHZr6-J0sUR2AMNg05EPCU_lA77tJecdrrmeoJq5GbaRpgbNIXsBtjpwAR1kWZHpOgRjc.jpg,Оборотень,"['драма', 'боевик', 'криминал', 'детектив']","Андрей Лазарев — сотрудник суперсекретного управления «Н» ФСБ, так называемой Восьмой службы. Однажды герой становится жертвой отравления и теряет память, но несмотря на это, он должен выполнить задание. По крупицам и мельчайшим зацепкам Андрей вспоминает прошлое и пытается разобраться, кто он и что именно должен сделать. Восстановить цепочку событий Лазареву помогает его неунывающий напарник Петр. Вместе герои разбираются с коррупцией, разоблачают преступную деятельность незаконной военной организации и выполняют многие другие опасные миссии.","['2023', '(Сериал', 'закончился)']",6.5,"['Денис Шведов, Максим Щеголев, Дмитрий Сутырин, Алексей Кирсанов, Алексей Морозов, Юлия Франц, Анастасия Лавренович', 'Россия', '16 +']"
7,https://kino.mail.ru/series_936030_operatsiya_neman/,https://resizer.mail.ru/p/14eb0bab-7d60-5c38-91ef-e0fffde5cea5/AQACUXGtDwawQ9Ui_pgND0eQdO7Ct7wt-eZeh3k4ubjuqwMFn20Shue8CgzdWQd479AdDy9xTJ_WfTbI2-I74utd4JU.jpg,Операция «Неман»,"['драма', 'военный']","Западная Белоруссия, август 1944 года. Капитан Алехин собирает команду оперативников, чтобы разыскать диверсионную группу под кодовым названием «Неман». Руководит диверсантами немецкий агент Мищенко, собирающий разведданные о готовящемся главном ударе советской армии. Алехин и его группа ведут масштабные поиски, отрабатывают различные версии, но каждый раз Мищенко удается уйти.
Военная драма «Операция “Неман”» снята по мотивам романа Владимира Богомолова «Момент истины».","['2023', '(Сериал', 'закончился)']",6.9,"['Александр Яценко, Алексей Кравченко, Алексей Макаров, Андрей Смоляков, Сергей Маковецкий, Александр Дуденков, Артур Харитоненко, Сергей Иванюк, Александр Никольский, Роман Гайдамак, Эрика Булатая, Влада Веревко', 'Россия', '16 +']"
8,https://kino.mail.ru/series_913768_e_k_i_p_a_zh/,https://resizer.mail.ru/p/2687d6b0-5908-50f9-8266-2515595d3028/AAACIixEjtt25Tdn2_r0h0JOPyBvfSZYQP2Nfi_f5IT-r1LefnhHAaBp60ztg6c3KZQJwa3UXOUXF-bBdBM69he9oSM.jpg,Улетный экипаж,"['мелодрама', 'комедия']","Студентка летного училища Полина Овечкина с помощью шантажа уговаривает упрямого грубияна Лешу Кулагина бросить грузовые самолеты, возглавить гражданский экипаж и взять ее вторым пилотом. Просто Кулагин — единственный шанс Полины, наконец-то, отточить теоретические знания на практике. Ведь летчики авиакомпании «Восторг Авиа» не готовы делить самолет хоть и с профессионалом, но на каблуках. Пока она пытается подружиться с новым коллегой, Кулагин строит коварные планы, чтобы вернуть ненавистную соседку на землю.","['2018', '(Сериал', 'закончился)']",6.5,"['Алексей Чадов, Наталья Бардо, Виктория Дайнеко, Никита Тарасов, Юлия Топольницкая, Яна Крайнова, Дарья Сагалова, Катрин Асси, Андрей Родной', 'Россия', '16 +']"
9,https://kino.mail.ru/series_770251_muzhchina_vo_mne/,https://resizer.mail.ru/p/62001cbe-70a8-5063-8588-273701945967/AAACP6M2QKTGtbzWZF9pej7IytnI0HtszyIP7X7aQV3rOPRK3zFa5Xq3CqrmPVXytOXMIEJE8ah1dGRd4gn7TexD35Q.jpg,Мужчина во мне,"['мелодрама', 'комедия']","Супруги Александра и Лев Полянские работают вместе в одной фирме. Александра трудится в отделе продаж и скоро становится начальником отдела стратегического планирования. Лев возглавляет отдел кадров. Однажды выясняется, что супруг изменил Александре с коллегой Маргаритой. Вокруг этого любовного треугольника и разворачивается сюжет картины «Мужчина во мне». Александра тяжело переживает предательство мужа. Родня подбрасывает проблем, подруги не знают о том, что происходит в жизни девушки. И тогда у Александры появляется второе «я» — решительный и амбициозный Александр. Да, он мужчина, но как раз такой, какой должна быть сама девушка. Поначалу советы, которые дает Александр, кажутся героине абсурдными и провокационными, но она учится доверять своей второй половине. И жизнь налаживается.","['2011', '(Сериал', 'закончился)']",6.1,"['Анна Здор, Оскар Кучера, Алексей Барабаш, Дарья Волга, Валентина Панина, Галина Петрова, Илья Бледный, Анна Невская, Андрей Носков, Екатерина Приморская', 'Россия', '16 +']"
