,url,poster,title,ganres,description,year,rating,cast
0,https://kino.mail.ru/series_790149_zhenskaya_liga/,https://resizer.mail.ru/p/8607d781-3c9b-5f64-909e-2a18aa5380bf/AAACADeHwy6IiV0ZYwGeDtikrPRhiQG2JR14Ile3m9oNH_6dEBqzxaNopBYk1ZuCCkFhnRGaniYZbvigWLgfoqmPMig.jpg,Женская лига,"['комедия', 'скетч-шоу']","«Женская Лига» — это юмористический сериал, построенный на законах «комедии абсурда». Главная героиня и главный объект юмора в сериале «Женская лига» — женщина, ее поведение и логика. Женщина и подруги, начальник, наедине с собой, в любви — вот основные сюжетные линии маленьких историй лиги, из которых состоит выпуск программы. Каждая из героинь представляет собой характер современных женщин. Одна — воплощение блондинки из анекдотов, другая — деловая женщина, ищущая своего принца, третья — обворожительная красавица, за которой всегда полно мужчин, а четвертая — все предыдущие вместе. Эпатажные и стеснительные, хитрые и простодушные, умные и красивые, деловые и хозяйственные. Каждый скетч — отдельная забавная история о женских привычках, мышлении, восприятии мира.","['2006', '—', '2011']",5.5,"['Ольга Тумайкина, Анна Ардова, Евгения Крегжде, Анна Антонова, Александр Макогон, Сергей Угрюмов, Олег Филипчик, Ольга Медынич, Марина Орел, Дмитрий Нагиев, Галина Боб', 'Россия', '11 ноября 2006 (РФ)']"
1,https://kino.mail.ru/series_761444_zemskij_doktor/,https://resizer.mail.ru/p/615af5a4-239e-546a-9711-bda155c427e7/AQACxhKsgrPB26vlmOZPKKJc6kSpIVulcKpa2dWKKtWUpVY4E9VD2lj_WV5Cs0h4kYzM6JYlvNEQxXiq8AfH895WhwA.jpg,Земский доктор,['мелодрама'],"На счету талантливого хирурга Ольги Самойловой большое количество сложнейших операций. Но после гибели мужа Ольга впадает в состояние депрессии и частично утрачивает свои профессиональные навыки. Она больше не может проводить сложные операции и из столицы переезжает в провинцию, где устраивается терапевтом в местную больницу. Ей приходится полностью окунуться в новую жизнь, ведь у каждого пациента — своя сложная история. Работа в провинции нередко преподносит ей настоящие головоломки. Для того, чтобы отыскать истинную причину болезни, Ольге приходится вникать в жизненную историю своих пациентов и помогать им разрешать их психологические и семейные проблемы. Но от прошлой жизни не убежать: здесь, в маленьком городке, погибший муж не оставляет её. ","['2010', '—', 'по']",7.2,"['Ольга Будина, Андрей Чернышов, Александр Лазарев-мл., Ирина Купченко, Татьяна Васильева, Татьяна Лютаева, Светлана Немоляева, Борис Клюев, Людмила Гаврилова, Дмитрий Биланов, Дарья Волга, Кристина Бабушкина, Станислав Садальский, Луиза-Габриэла Бровина', 'Россия', '12 +']"
2,https://kino.mail.ru/series_810337_ladoga/,https://resizer.mail.ru/p/8499658c-e6ac-5bda-8ecf-c1c98b2a33b7/AAACFccFJAv1b86MxAXDI636w2mTVqbQ3rKqGvWVIFPFe1vOvPPwVMA6UxqDt8MjUfYuvk8RD3ugwX1z9xNMMAtbsLs.jpg,Ладога,['военный'],"Блокадный Ленинград. Зима 1941-го. Советская контрразведка узнает, что немцы готовят диверсию на Дороге жизни — единственном пути, по которому в город доставляется продовольствие и другие грузы. Скорее всего, диверсант — один из водителей «полуторок», работающих на замерзшем Ладожском озере. Найти и остановить врага должен капитан НКВД Сергиенко.
Четырехсерийный фильм «Ладога» снят по повести режиссера и сценариста Алены Званцовой.","['2014', '(Сериал', 'закончился)']",7.7,"['Ксения Раппопорт, Алексей Серебряков, Андрей Мерзликин, Дмитрий Назаров, Юрий Кузнецов, Виталий Коваленко, Яков Шамшин, Анна Блинова, Филипп Ершов, Олег Фёдоров, Алексей Ведерников, Юлия Ауг', 'Россия', '16 +']"
3,https://kino.mail.ru/series_790651_velikaya_voina/,https://resizer.mail.ru/p/2837cb3b-131d-5dc3-be13-693fb0e26404/AAACHD3xFw4GfEpMpNcCbCy17RyJvbniPmyZjG95TQCZF4Np0LDY1Y8nZRDAJRsHLRdxlpfv7AQjw7SVwRpDrnPGN9c.jpg,Великая война,"['документальный', 'исторический', 'военный']","Документальный сериал, посвящённый 65-летию Победы над фашистской Германией в Великой Отечественной войне. Каждый эпизод цикла «Великая война» рассказывает об одном из наиболее значимых моментов, начиная с вторжения немецких войск на территорию СССР и заканчивая Днём Победы 9 мая 1945 года и войной с Японией. В фильме используется трёхмерная компьютерная графика, постановочные сцены, а также документальные кадры. Съёмки проходили преимущественно в Крыму, Киеве и Волгограде.","['2010', '—', '2012']",7.9,"['Евгений Сенчуков, Анатолий Богуш', 'Россия', '12 +']"
4,https://kino.mail.ru/series_771948_esenin/,https://resizer.mail.ru/p/6e1ac56a-ec6d-5db9-a717-34b658175e7a/AAACqZ991XG4gloRW5eTu_LxsyzZgXkqN7s_hAhRuBZkl4F8moC7r5lcuMF8zzYBNYhUwEED853PnZBbnh-HVE5374Y.jpg,Есенин,"['драма', 'криминал', 'триллер', 'детектив', 'биография']","В 1985 году полковнику Александру Хлыстову, следователю МУРа, приходит по почте старинное посмертное фото Есенина, которого только что вынули из петли. Правила нельзя нарушать — по закону полковник должен завести дело и дать ему ход. Но Хлыстов решает отступить от правил и заняться частным расследованием. В ходе расследования Хлыстов погружается в тайны жизни и таинственную гибель великого поэта. Полковник обнаруживает большое количество самых разных версий загадочных обстоятельств смерти Есенина и ему кажется, что он вплотную подошел к развязке этой тайны. Однако события начинают развиваться весьма неожиданным образом...","['2005', '(Сериал', 'закончился)']",7.5,"['Сергей Безруков, Александр Михайлов, Олег Табаков, Павел Деревянко, Гоша Куценко, Олег Лопухов, Константин Хабенский, Юлия Пересильд, Максим Лагашкин, Шон Янг', 'Россия', '12 +']"
5,https://kino.mail.ru/series_865321_chuzhoi/,https://resizer.mail.ru/p/e4f64a45-8534-54ed-abb9-f6b7d4134d1d/AAACncRDhea-skTl3qxQdSIDny6dIWA7UHnCdKWCDuZefbzpLh88iIdE9mE2xvH8WPfcvSxUOcKzLUG5x_6rX7Y0oc0.jpg,Чужой,"['боевик', 'криминал', 'детектив']","Главный герой сериала «Чужой» — Михаил Аристов (Сергей Горобченко) переживает трудные времена: его супруга подает на развод. В Австралии, где они прожили 13 лет, Михаил работал рейнджером в национальном парке. Однако после решения разойтись с женой он бросает любимую работу и отправляется в Россию.
На родине Михаил тут же становится жертвой полицейского произвола. Он вынужден обратиться за помощью к своему старому другу Митюшкину. Тот обещает свести его со своим отчимом — влиятельным подполковником Водяным. Это знакомство становится началом череды опасных и драматических событий.","['2014', '(Сериал', 'закончился)']",7.1,"['Сергей Горобченко, Дмитрий Паламарчук, Игорь Иванов, Наталья Андреева, Валентин Захаров, Валерия Сухачева, Ирина Гершт, Мария Шустрова, Кирилл Ховрин, Олег Хамитов', 'Россия', '16 +']"
6,https://kino.mail.ru/series_923208_dildi/,https://resizer.mail.ru/p/8c8e13fe-074e-5d9f-abf8-e1b34cae8e17/AAACUpFoO_0HWYvv7C9zlUlRoS_hVMizmatryr_Rn30otbcGeNSHNHHX3Mshbc1b9AU3WRUsUpETIvm1RjZYMaypBTo.jpg,Дылды,"['комедия', 'спорт']","Главный герой сериала — успешный тренер, сексист и бабник Михаил Ковалев — из-за скандального характера и своего неуважительного отношения к женщинам теряет работу. Единственный шанс вернуться в Суперлигу — выиграть чемпионат с провинциальной студенческой женской командой. Задачу осложняют проректор-перфекционист Ирина и затаившая на Михаила обиду экс-девушка Наталья, которые постараются сделать все, чтобы Ковалев проиграл.","['2019', '—', 'по']",7.1,"['Павел Деревянко, Анна Невская, Татьяна Орлова, Дарья Урсуляк, Павел Майков, Анна Антонова, Сергей Рубеко, Дарья Пицик, Ангелина Поплавская, Изабель Эйдлен', 'Россия', '16 +']"
7,https://kino.mail.ru/series_773878_lesnik/,https://resizer.mail.ru/p/4ebf8728-56fe-55a4-83e2-357168a954dc/AAACdpJCOmReJPUy5fhWw-xWuEY3XcVXAHqkYuSL8ay7JR5rVm3K1RuvaAHiuzyOwP-3XpH6H5nvu2rJZflKb0mkgsc.jpg,Лесник,"['криминал', 'детектив']","Бывший спецназовец Леонид Зубов, волею судеб оказался в затерянной в глухом лесу деревушке. Здесь он, казалось бы, должен найти и спокойную жизнь, и работу лесника, которая ему явно по душе. Но даже в этом краю бывает очень опасно!
Зубову и его единомышленникам предстоит бороться с браконьерством, незаконным предпринимательством, криминалом, а также оказывать разнообразную помощь жителям местной деревеньки Ольховки. Лесник со своим верным псом Рыжим станет грозой преступников и всех, кто пытается использовать лес и его богатства в своих корыстных целях. Бывший спецназовец Зубов покажет, кто же в лесу настоящий хозяин!
Неоценимую помощь Леониду окажет его друг детства, ныне — охотник Глеб Сивый, а хорошее «прикрытие» обеспечит еще один верный товарищ — старший следователь прокуратуры Виктор Дронов. Удастся ли бесстрашным товарищам предотвратить добычу лосиных рогов для московских нуворишей и незаконную охоту, поймать дезертира, спасти заложников и обезвредить банду, использующую рабский труд на несанкционированной вырубке леса? А Зубову лично еще будет необходимо найти ответ на очень сложный для себя вопрос: способен ли он после трагической гибели жены полюбить другую женщину?","['2011', '—', '2017']",6.8,"['Олег Штефанко, Анна Большова, Анатолий Котенев, Александр Цуркан, Алексей Булдаков, Михаил Васьков, Владимир Зайцев, Владимир Тимофеев, Вера Пересветова, Вадим Александров', 'Россия', '16 +']"
8,https://kino.mail.ru/series_921172_vaiolet_evergarden/,https://resizer.mail.ru/p/5edb2ca0-c2e1-59d3-a656-1e9138152a8c/AAAC2MhKscek8BK8E-LxOi-ojBBizhFvQhVJ0D0mdTxbQ0BKS-oDlCqMVbzMW_8S53_eF94IMIkbQptCyUoBsf677zg.jpg,Вайолет Эвергарден,"['драма', 'фантастика', 'фэнтези', 'аниме', 'мультсериалы']","Когда-то Вайолет Эвергарден была солдатом и потеряла на войне обе руки. Покинув поле битвы, она долго не могла найти себе призвание, но однажды узнала о существовании «автозаписывающих кукол» — человекоподобных роботов, читающих мысли людей и облекающих их в слова, которые затем превращаются в красноречивые письма. Обзаведясь механическими руками, Вайолет начинает новую жизнь в качестве одной из таких кукол. На работе ей предстоит узнать много нового о любви, ненависти и разнообразных человеческих чувствах и эмоциях.","['2018', '(Сериал', 'закончился)']",7.0,"['Юи Исикава, Ая Эндо, Реба Бур, Такэхито Коясу, Намикава Дайсукэ, Минори Тихара, Коки Утияма, Харука Томацу, Хидэнобу Киути, Тошико Савада', 'Япония', '16 +']"
9,https://kino.mail.ru/series_777573_dlya_tebya_vo_vsem_tsvetu/,https://resizer.mail.ru/p/f01f4270-8e9c-5436-bb03-4f3637ce4ba3/AAACNr7yMa2lhdJNW-hM4NGuAEm-r4SJ61GpjXzpRV5WOGqTCkebQ-n7radF9NzgXaQKeEdsM9zJM8BdiQz4vNSgGiY.jpg,Для тебя во всем цвету,"['мелодрама', 'комедия']","Юная кореянка, живущая в США, видит по телевизору выступление парня, который занимается прыжками в высоту. Восхищение его спортивными талантами перерастает во влюбленность, и она отправляется в школу-интернат, где учится ее избранник. В школу принимают только мальчиков, но это не останавливает бойкую героиню. Она переодевается в парня и пытается вжиться в новую роль. Ее секрет раскрывает доктор на медицинском осмотре и сосед по комнате, который не признается в этом, потому что влюбился в нее. А еще героиня нравится своему однокласснику, который пользуется популярностью в школе. Но проблема в том, что он даже не догадывается, что его «избранник» — девушка! Героям сериала «Для тебя во всем цвету» придется разобраться в своих запутанных чувствах.","['2012', '(Сериал', 'закончился)']",7.3,"['Ким У Бин, Ки Тхэ Ён, Минхо, Солли, Ли Хён У, Ким Чжи Вон', 'Южная Корея', '12 +']"
