,url,poster,title,ganres,description,year,rating,cast
0,https://kino.mail.ru/series_788184_nana/,https://resizer.mail.ru/p/585c7ac3-5aa0-5d16-baf4-8e69f24fa1e4/AAACOZxjHnMm6pkhjK-qObMsYZ_8Df3D9NxgFGNc9TmLwWsH0y6FtaYxY6kFovC6Y0qtbPF1gz49LQ8qgk4AlE4kIy0.jpg,Нана,"['драма', 'мелодрама', 'комедия', 'аниме']","В поезде, едущем в Токио, знакомятся две девушки. Одна, с резким и сильным характером, стремится к карьере рок-певицы — другая, милая и наивная, ни о чём серьёзном не мечтает. Кажется, они абсолютные противоположности, однако у девушек много общего: имя «Нана» и способность любить. И ещё они жизни себе не представляют без музыки. Героиням предстоит решить, что самое главное, а от чего придётся отказаться, долгое время они будут делить горести и радости, разбираться в своих чувствах и взрослеть. Другая сюжетная линия сериала — это истории двух групп, начинающей Black Stone, где поёт Нана, и популярной Trapnest, где играет её возлюбленный Рэн. Проблемы творческого поиска, узы дружбы и взаимопонимание профессионалов, репетиции, концерты, студийные записи — и даже противоречивый мир фанаток не будет обойдён вниманием. Герои будут переживать кризис самооценки, совершенствовать мастерство, талант и терпение, проходить через сделки со своей совестью и осознавать, что добиться исполнения заветной мечты ещё не значит обрести счастье.","['2006', '—', '2007']",,"['Каори, Пак Роми, Акира Исида, Анна Цутия, Анри Катсу, Ая Хирано, Фумихико Татики, Хидэнобу Киути, Хироки Такахаси, Дзюнъити Сувабэ', 'Япония', '16 +']"
1,https://kino.mail.ru/series_918370_preemstvennost/,https://resizer.mail.ru/p/dface3be-6cdd-562f-b72c-a7b34455b24d/AQACJUKWGMTGPv8Me671LVDHEnWq-L-jyZemv5pWDtHb7xXYHdGjv30e_6CXHsNRUlGA6HgOTTOoDKfUg8k_LHrtcvs.jpg,Наследники,['драма'],"Логан Рой — жесткий и властный 80-летний патриарх семьи и владелец одного из крупнейших в мире развлекательных и медийных конгломератов. В совете директоров компании состоят его дети — старший сын Кендалл Рой, младший и любимый сын Роман Рой, а также Шибан Рой — единственная дочь Логана, которая строит карьеру в политике. Прежде чем уйти на пенсию, главный герой сериала «Наследники» хочет устроить своим наследникам настоящую встряску — с интригами, внезапными откровениями и жестокой гонкой за власть.","['2018', '—', '2023']",7.1,"['Брайан Кокс, Джереми Стронг, Киран Калкин, Сара Снук, Николас Браун, Хиам Аббасс, Алан Рак, Дж. Смит-Камерон, Мэттью Макфэдиен, Паркер Сойерс, Натали Голд, Питер Фридман, Роб Янг, Черри Джонс, Эдриан Броуди, Александр Скарсгард', 'США', '18 +']"
2,https://kino.mail.ru/series_865336_peremena/,https://resizer.mail.ru/p/29027f2a-ce90-5df2-93f5-2f1dd271762f/AAAC-aaBjf_N1ogrY17Usv-aKbJ4iXGPPz54XV7eamIhZGuBV112yuTSGxR0N-mS5BqU_up4wJa8izR10CS_2ipVDYM.png,Перемена,['документальный'],"«Перемена» — документальный сериал, посвященный съемкам сериала «Закрытая школа». Зрители узнают, как проходила работа со светом и музыкой, как делали грим актерам, как создавались декорации, снимались трюки и многое другое.","['2012', '(Сериал', 'закончился)']",,"['Павел Прилучный, Агата Муцениеце, Антон Хабаров, Юлия Агафонова, Алексей Коряков', 'Россия', '21 сентября 2012 (РФ)']"
3,https://kino.mail.ru/series_822892_po_lezviyu_britvi/,https://resizer.mail.ru/p/6276a09e-7f0f-5914-81f4-51e3c94c7458/AAACXjYn39Z9CEmmTgv2bAT44LLGHsnkO5wlb6AT8ofjSuhq3IRG64lA-DigVAVJeyOPUJLEC6C4_X5HkCiNMBNXh34.jpg,По лезвию бритвы,"['драма', 'военный']","В начале Великой Отечественной войны бесстрашный разведчик Николай Кузнецов был заброшен в глубокий тыл противника. За время своей деятельности им было ликвидировано более десятка нацистских генералов и высокопоставленных военнослужащих, устанавливавших фашистский режим на оккупационных территориях СССР. Сюжет сериала «По лезвию бритвы» рассказывает не только о подвигах Кузнецова, но также раскрывает его внутренние конфликты. С одной стороны Николай — убежденный советский патриот, а с другой — человек, способный до такой степени принять на себя «личину» врага, что она становится его вторым «я».","['2013', '(Сериал', 'закончился)']",7.6,"['Владислав Резник, Светлана Антонова, Сергей Угрюмов, Егор Баринов, Роман Богданов, Владимир Щербаков, Алексей Потапкин, Алексей Горячев, Александр Андриенко, Марина Ворожищева', 'Россия', '16 +']"
4,https://kino.mail.ru/series_791352_polnii_vpered/,https://resizer.mail.ru/p/18f015ea-fa86-5b4f-8eca-d5609bc8136f/AAACcSmC6N36BwVcQEIpqdefXYF4Is0Pi0NRW3cUOqP_i_Ic9KQ5vWUAysYVJ7OI8H54cyc6DPlHFoOOXQm4cfdcAqg.jpg,Полный вперед!,['комедия'],"Герои сериала «Полный вперед!» — Ляхов, Свечкин и Кокарев — не виделись 20 лет. За это время Ляхов превратился в преуспевающего банкира и женился на владелице ювелирного магазина, решительной и боевой женщине. Свечкин стал знаменитым ученым-астрономом, всецело занятым наукой и раздражающим свою жену. Кокарев — максималист и мечтатель, не захотел променять свободу и принципы на стабильную работу и семейный очаг. И вот в день юбилея Ляхова старинные друзья встречаются вновь. Свечкин дарит другу открытую им звезду, а Кокарев — макет плота, построенного им в родном городке на Волге. Устав от семейных неурядиц, Ляхов и Свечкин решаются на авантюру: они сбегают от своих жен и вместе с Кокаревым отправляются в плавание по Волге на плоту. Жены догадываются, куда могли сбежать мужья, и, объединившись, отправляются следом за ними. Впереди всех ждут увлекательные и необычные приключения.","['2004', '(Сериал', 'закончился)']",,"['Сергей Беляев, Евгения Дмитриева, Александр Феклистов, Александр Галин, Ксения Лаврова-Глинка, Дмитрий Назаров, Андрей Панин, Наталья Рогожкина, Александра Урсуляк, Александр Синюков', 'Россия', '16 +']"
5,https://kino.mail.ru/series_915974_sinyaya_kniga/,https://resizer.mail.ru/p/329df63f-f51c-5112-822a-ff4033b5bc45/AAACdFMwqxbnsZoAxYMgPdQ58MYoYS_dCcJrTlMErpsmnfnt3xSTyQEqFAxc78JoXEvrp6iybeuW2caCXRyHs0PG2NI.jpg,Проект «Синяя книга»,"['фантастика', 'исторический', 'детектив']","Сериал посвящен сверхсекретным исследованиям случаев наблюдения НЛО, которые проводились в середине XX века в рамках проекта Военно-воздушных сил США «Синяя книга». В центре событий — всемирно известный уфолог и астроном Джозеф Аллен Хайнек, который принимал непосредственное участие в операции. В ходе нее с помощью научных методов были изучены тысячи свидетельств как простых людей, так и астрономов, летчиков, военных и офицеров полиции, утверждавших, что они видели неопознанные летающие объекты. В каждом эпизоде сериала «Синяя книга» реальные факты из секретных архивов ЦРУ переплетаются с теориями уфологов.","['2019', '—', '2020']",6.8,"['Эйдан Гиллен, Лаура Меннелл, Майкл Маларки, Ксения Соло, Майкл Харни, Нил МакДонаф, Джилл Моррисон, Хезер Дорксен, Франческа Бьянчи, Чад Рук', 'США', '16 +']"
6,https://kino.mail.ru/series_912108_radiovolna/,https://resizer.mail.ru/p/d8c72174-d7d4-5681-99b6-7cf009db552f/AAACSpun48gjzy337dAf9E7kEOkVyqRGMd9M0aVhi1U5Sgm-SsaVQqS8ys-GaA2GVygpAus0kmEs3I-M2azu3o6VwgE.jpg,Радиоволна,"['драма', 'фантастика', 'триллер', 'детектив']","Однажды детектив полиции Рэйми Салливан (Пейтон Лист) обнаруживает, что с помощью старой любительской радиостанции может общаться со своим отцом Фрэнком (Райли Смит), тоже офицером, который погиб двадцать лет назад, работая под прикрытием. Сначала Рэйми обращается к парапсихологу, чтобы разобраться в случившемся, а затем вместе со своим покойным отцом приступает к расследованию нераскрытого убийства, не подозревая о разрушительных последствиях такого сотрудничества.
Сериал «Радиоволна» снят по мотивам одноименного фильма 2000 года.","['2016', '—', '2017']",6.6,"['Пейтон Лист, Райли Смит, Мекхай Файфер, Энтони Руйвивар, Ленни Джейкобсон, Девин Келли, Дэниэл Бонжур, Гаретт Баллок, Шон О. Робертс, Дженнифер Спенс', 'США', '16 +']"
7,https://kino.mail.ru/series_760682_sashka_lyubov_moya/,https://resizer.mail.ru/p/188c4dac-0086-51c7-9ea3-ac65daeabc16/AAACn44xcpTnjjuwr6XfkKc2H2Y5diE4v20rkN9MYifqsjCj1Y3Ql6LLnX3KtAzJtg1-Hl7FdF45Lc3OIXLK6IUJaS8.jpg,"Сашка, любовь моя",['мелодрама'],"Саша работает в пожарной части. Он умеет по-настоящему смеяться, шутить и страстно любить. Поскольку работа Сашки связанна с постоянным риском, ему необходима разрядка, при этом иногда он злоупотребляет юмором. Это настоящий герой нашего времени со всеми слабыми и сильными сторонами. Мини-сериал «Сашка, любовь моя» — это современная история о большой любви и непростых отношениях двух молодых людей, история короткого, но сильного чувства, в котором есть всё — нежность и препятствия, страсть и драма, эмоциональный накал и трагедия. Сериал впервые вышел на экраны в 2007 году.","['2007', '(Сериал', 'закончился)']",7.4,"['Артем Осипов, Александра Урсуляк, Артем Мазунов, Василий Мищенко, Анна Осипова, Юлия Рутберг, Елена Шанина', 'Россия', '16 +']"
8,https://kino.mail.ru/series_883036_skazki_machehi/,https://resizer.mail.ru/p/7169fddd-1641-50fa-b795-63fc53080b22/AAACa02fa_OV96dCVdjj0CaUkqXVhJhaa7fnwxW5584iR8fHscY5whWI_z6_C3ml0WWD41vEnUeHRJ1d7AF_1h2lPRg.jpg,Сказки мачехи,['мелодрама'],"Для главной героини Елены становится шоком новость о том, что у нее не может быть детей. Несмотря на уверения мужа Сергея в любви, Елена очень сильно переживает из-за этого. Но время постепенно сглаживает боль, и вот уже жизнь входит в спокойную колею. Очередной удар судьбы Лена получает, когда узнает, что Сергей попал в аварию, в которой чудом выжил. Но в той автокатастрофе погибла женщина, с которой муж Елены ехал в одной машине. Так Елена узнала, что у ее супруга была вторая семья, в которой был маленький мальчик, сын Сергея. «Сказки мачехи» — четырехсерийная мелодрама о материнском инстинкте.","['2015', '(Сериал', 'закончился)']",6.6,"['Эвклид Кюрдзидис, Юлия Пожидаева, Антон Пампушный, Евгений Чубарь, Ольга Штыркова, Захар Соколов, Анна Полупанова, Татьяна Шатилова, Сергей Загребнев, Юрий Внуков', 'Россия', '12 +']"
9,https://kino.mail.ru/series_911237_sonik_bum/,https://resizer.mail.ru/p/7cfe4b20-5683-5a12-92a8-0176d3e216ee/AAAC9b0mIK16A8L1dO-qbfPTgs1MlZbBwLqxlJncSbvk-DBME5QgNMoKlDez8CEhG5RbvnURBtkAjDop4sZCqLbwZkE.jpg,Соник Бум,"['фантастика', 'фэнтези', 'комедия', 'приключения', 'мультсериалы']","В центре событий — фантастические и захватывающие приключения Соника, храброго и сверхскоростного ежика, способного обогнать даже ракету. Вместе со своими верными друзьями лисенком Тейлзом, ехидной Наклз, ежихой Эми Роуз и барсучихой Стикс он противостоит коварным планам злого доктора Эггмана, который с помощью своей роботизированной армии стремится захватить мир.
Мультсериал «Соник Бум» снят по мотивам видеоигры Sonic the Hedgehog.","['2014', '—', '2017']",5.7,"['Роджер Крэйг Смит, Коллин О’Шонесси, Синди Робинсон, Майк Поллок, Трэвис Уиллингэм, Кирк Торнтон, Ника Футтерман, Уолли Вингерт, Билл Фрейбергер, Марк Бретонньер', 'США, Франция', '0 +']"
