,url,poster,title,ganres,description,year,rating,cast
0,https://kino.mail.ru/series_913710_zorge/,https://resizer.mail.ru/p/85470833-d030-5a3b-82f1-edb0371dc337/AAACTM0XO9UK-m6p6WNiytBR0T812BLu3Xpij1Adwx3tAwGyACc0Y5zi_fNjndcdTHVcYtbrLrp5JuzMotS8BEJ_ibM.jpg,Зорге,"['драма', 'исторический', 'детектив', 'биография']","Биографическая драма о легендарном разведчике Рихарде Зорге. Сериал сосредоточен на периоде работы Зорге журналистом при посольстве Германии в Японии. Являясь резидентом разведки с псевдонимом «Рамзай», Зорге вхож в самые высокие круги и имеет доступ к секретной информации. Герой узнает о плане Гитлера напасть на Советский Союз и передает информацию в Центр. Однако точную дату назвать не может и к его словам не прислушиваются. Не обращая внимания на правила конспирации и подвергая себя смертельной опасности, он шлет одну радиограмму за другой, но ему не верят и из-за своей настойчивости он немедленно становится персоной нон-грата в Главке.
В основе сериала лежат реальные события и архивные документы.","['2019', '(Сериал', 'закончился)']",6.6,"['Александр Домогаров, Виктория Исакова, Сергей Гинзбург, Андрей Леонов, Юлия Ауг, Анатолий Дзиваев, Сергей Багиров, Василий Мищенко, Андрей Руденский, Мария Ахметзянова, Кирилл Кузнецов, Анна Бачалова, Александр Никольский, Сергей Бызгу, Джусуки Киносито, Шион Накамару', 'Россия, Китай, Украина', '16 +']"
1,https://kino.mail.ru/series_810490_meditsinskoe_maiami/,https://resizer.mail.ru/p/c3b33ce1-dcc5-51e6-bc32-0a49ab98911d/AAACKcca6xdzy3mIJa6jb4NABz2_XqeZAhLT8ywZaoL-N2wvHJkYMple3zkrn1dr7itUOnVU0yJyMplqKP1pFEypH5U.jpg,Медицинское Майами,"['драма', 'боевик', 'триллер', 'детектив']","В центре медицинской драмы — непростая ежедневная работа, которая выпадает на долю сотрудников отделения травматологической хирургии больницы города Майами. Остросюжетный сериал «Медицинское Майами» («Больница Майами») держит в напряжении: каждый доставленный пациент — это человек, буквально находящийся на грани жизни и смерти. От каждого решения врачей, от своевременности и правильности оказания первой помощи зависит жизнь пострадавшего. Доктора Мэттью Проктор, Ева Замбрано, Крис Делео, Серена Уоррен, медбрат Так Броди и другой персонал готовы сделать все возможное и невозможное, чтобы спасти больных. Но кроме работы у каждого из них есть личная жизнь. И совместить с ней дежурства не всегда просто...","['2010', '(Сериал', 'закончился)']",7.1,"['Джереми Нортэм, Майк Фогель, Лана Паррия, Элизабет Арнуа, Омар Гудинг, Кари Матчетт, Майкл О’Нил, Кэтлин Ерли, Шанола Хэмптон, Бэйли Чейз', 'США', '16 +']"
2,https://kino.mail.ru/series_808847_mi_delaem_eralash/,https://resizer.mail.ru/p/37fb133f-4eba-5fbe-9026-bea4e8ae0664/AQAC0qbDiWKpMHya2uL8o9iSe01I5-MNy221whCobLbNZFgxvHMNKhUamjrMGsPr3hqP-Lglq3uKGkEm0vvDLmlt_RU.jpg,Мы делаем «Ералаш»,"['документальный', 'для детей', 'семейный']","«Мальчишки и девчонки! А также их родители! Веселые истории увидеть не хотите ли?!». Каждый знает это вступление, но далеко не все в курсе, как рождается знаменитый Детский юмористический киножурнал. Цикл программ «Мы делаем ""Ералаш""» расскажет о том, что остается за кадром, и как строится съемочный процесс.
Многие дети мечтают поучаствовать в создании «Ералаша». Но мало кто знает, что это такое — сниматься в кино. Вам откроются самые интересные моменты создания киножурнала. Это одновременно и экскурсия, и учебник-азбука по кинопроизводству.","['2003', '—', '2004']",7.0,"['Михаил Казаков, Виталий Альшанский, Иван Чуваткин, Александра Назарова, Константин Пожидаев, Ангелина Римашевская, Ира Кузнецова, Юрий Степанов, Паша Степин, Иван Ролдугин, Владислав Галкин', 'Россия', '0 +']"
3,https://kino.mail.ru/series_788616_prezident_gornichnaya/,https://resizer.mail.ru/p/da51e036-3983-5be8-b01a-6eed260547c8/AAACSwZQo811bZ34GMkVvVLhGmE7zK4kOn2UMmaywhdBAtSYFsOw2lgWiMLH2O7K1vX86a-s8z7Z47gmRAVewh5DivA.jpg,Президент – горничная!,"['мелодрама', 'комедия', 'аниме']","Школа Сэйка когда-то была школой исключительно для мальчиков. Недавно её сделали совместной школой, однако мальчики по-прежнему составляют там большинство. Мисаки Аюдзава («Миса») — одна из учениц этой школы. Она добилась того, чтобы стать председателем школьного совета, и теперь прилагает все усилия, защищая немногочисленных девочек от парней-хулиганов и стараясь улучшить образ школы. Среди прочих мальчиков в школе учится Усуи Такуми. Он очень популярен среди девушек, и они регулярно признаются ему в любви. Но он остаётся холоден к этим признаниям, что также раздражает Мису, так как она считает, что этим он их ранит. Но у Мисы есть одна тайна. Из-за финансовых трудностей ей приходится работать официанткой в кафе, где работницы одеты как служанки. Естественно, она не хочет, чтобы в школе об этом узнали. Но однажды в это кафе зашёл Усуи. Он не стал никому рассказывать о том, что увидел, но после этого стал регулярно туда наведываться.","['2010', '—', '2011']",7.8,"['Айуми Фуджимура, Нобухико Окамото, Аки Тоёсаки, Ацуси Абе, Хироми Игараси, Кана Асуми, Кана Ханадзава, Кана Уэда, Каори Исихара, Кадзуёси Сиибаси', 'Япония', '16 +']"
4,https://kino.mail.ru/series_917171_srazhayus_za_svoi_put/,https://resizer.mail.ru/p/62609695-f0a7-5d36-adea-dc2731da221c/AAACMuIfakRvwXdVsU5R5Q3c4ERaG8SwcHe19adHxq_3AZVWca4omRBMW2ceJDcTKp0UsZSShenqv-hgiQDc-Qqhn5s.jpg,Прорвемся,"['мелодрама', 'комедия']","Главные герои сериала «Прорвемся» — парень и девушка, которые давно дружат. Гон Дон Ман подавал большие надежды, занимаясь спортом, но стать профессиональным борцом ему не удалось. Парень вынужден сражаться на ринге в боях без правил. А Чхве Э Ра всегда представляла, как будет работать диктором на телевидении. Но девушка вынуждена довольствоваться скромной должностью в справочном бюро магазина. Несмотря на все сложности, друзья верят, что в жизни можно всего добиться. Главное — не опускать руки…","['2017', '(Сериал', 'закончился)']",7.6,"['Пак Со-джун, Ким Чжи Вон, Ан Джэ-хон, Сон Ха Юн, Ким Сон О, Квак Щи-ян, Квак Тон-ен, Чхве У-щик', 'Южная Корея', '16 +']"
5,https://kino.mail.ru/series_771943_taksistka/,https://resizer.mail.ru/p/5132d778-076d-5323-acbc-f3e59f4a389f/AAACwnUETMtYmJ65eeLhLJiECqgan94arXE5L0r6GWGnaOui3dpgjBsa41RBCJCIg1Ln7FeWKoZgerimWIwiq9-5nGI.jpg,Таксистка,"['мелодрама', 'комедия']","Главная героиня российского телесериала «Таксистка» — Надежда Петровна Ромашова — 40-летняя мать-одиночка с тремя детьми от трёх разных мужей, работающая педагогом в Доме пионеров. Однако финансовое положение вынуждает её найти подработку — и она садится за руль своей старенькой «пятерки», осваивая чисто мужскую профессию таксиста-«бомбилы». Рядом с ней на сиденье оказываются самые разные пассажиры: маньяки, влюблённые пары, журналисты… Приходится ждать сюрпризов и от сотрудников ГАИ, и от своих коллег-водителей… Но из любой ситуацию Надежда всегда находит выход с присущим ей оптимизмом и чувством юмора.
","['2003', '—', '2008']",6.7,"['Людмила Артемьева, Татьяна Рудина, Александр Чернявский, Екатерина Голубова, Анастасия Киндрук, Евгений Крайнов, Андрей Рапопорт, Александра Назарова, Галина Стаханова, Валерий Жуков, Александр Карамнов, Алексей Якубов', 'Россия', '12 +']"
6,https://kino.mail.ru/series_916199_sluzhili_dva_tovarischa/,https://resizer.mail.ru/p/bb65f8df-33bd-5e7a-856e-9214826ad9bd/AQACOBHnk7IQgu6UxdBd3QOm01Hr3kZh47QFu5oSFJRrhk-552EERU35qpgr2f7-EY6ceYTsb03KhkN6d03EgN8UeN4.jpg,Большое небо,"['драма', 'мелодрама']","Виктор Чертков и Сергей Ющенков — двое лучших друзей. Они служат в одном летном отряде, поддерживаю крепкую дружбу, но очень отличаются друг от друга. Чертков — весельчак и душа компании. Оказывает внимание всем симпатичным женщинам, хотя уже давно женат. Сергей — очень серьезный и вдумчивый молодой человек. Все свободное время он посвящает усовершенствованию навыков пилота и поддерживает свою младшую сестру Ксюшу, которая учится в медицинском университете. Вместе им предстоит пройти множество испытаний и проверить свою дружбу на прочность.","['2021', '(Сериал', 'закончился)']",7.9,"['Станислав Бондаренко, Алексей Демидов, Светлана Смирнова-Марцинкевич, Мария Свирид, Рустам Сагдуллаев, Ирина Ефремова, Тамара Семина, Ирина Темичева, Ольга Балашова, Леся Кудряшова, Джаник Файзиев', 'Россия', '16 +']"
7,https://kino.mail.ru/series_776264_bolshie_nadezhdi/,https://resizer.mail.ru/p/14384280-96d4-572b-aedb-19db1d235452/AAACgxxP-8xPyzYLelLVwO5TiXB50bWnkn0UD9oaIvVnO5jGVI5Ho324dSozuyYSEWJ8evxMq_q23Y06l6gAWHKQ2Aw.jpg,Большие надежды,['драма'],"Экранизация одноименного романа классика английской литературы и признанного гения словесности Чарльза Диккенса. В свой роман Диккенс вложил много автобиографических мотивов, хотя его детство сильно отличалось от жизни главного героя. Социальная критика писателя основана на его неприятии царивших в викторианские времена нравов в английском светском обществе. Пип рано потерял родителей, и его воспитывала родная сестра, жена местного кузнеца. Однажды его рекомендовали как товарища для игр приемной дочери богатой мисс Хэвишем. Познакомившись с девушкой, Пип был поражен ее красотой, но ему стыдно за свое низкое социальное положение. До знакомства с Эстеллой Пипу нравилась профессия кузнеца, и он собирался посвятить ей свою жизнь, но любовь к высокомерной красавице, которая приемная мать избрала орудием мести всем мужчинам на свете, пробуждают в его душе страсть к богатству и роскоши. Сериал «Большие надежды» имел большую популярность, так первую серию посмотрели 6,6 миллионов зрителей. Критики тоже не оставили его без внимания и в копилке экранизации 4 премии Эмми и 3 премии BAFTA.","['2011', '(Сериал', 'закончился)']",7.4,"['Дуглас Бут, Джек Рот, Рэй Уинстон, Дэвид Суше, Шон Дули, Пол Рис, Джиллиан Андерсон, Ванесса Кирби, Марк Эдди, Гарри Ллойд', 'Великобритания', '12 +']"
8,https://kino.mail.ru/series_772798_veronika_mars/,https://resizer.mail.ru/p/5feae3b5-5722-53cf-a4ba-ef801cf8a765/AAAC7jQ0tkRJGeKb_UJu9X4q6URH-VGXDyhQhrMOsKiRvnFd7KyQOwXk_DbveDTSpj_a-yVJ9HN3GHJXyVJLWJR74eA.jpg,Вероника Марс,"['драма', 'криминал', 'детектив']","Вероника Марс (Кристен Белл), дочь местного шерифа Кита Марса (Энрико Колантони), вполне счастлива и довольна своей жизнью, её волнуют обычные проблемы всех подростков. Но все меняется, когда её лучшую подругу Лили (Аманда Сейфрид) убивают в собственном доме. Шериф подозревает в преступлении отца Лили — богача и магната. Вскоре обвинения были отклонены, шериф отстранён, дежурный маньяк задержан и осуждён. Перед Вероникой стоит выбор, принять ли сторону отца или признать его ошибку, как и все остальные. Первоначально автор сценария Роб Томас писал «Веронику Марс» как роман для подростков с мужским центральным персонажем. Однако для работы над сериалом сделал вывод, что история в стиле нуар, рассказанная с женской точки зрения, будет более самобытной.","['2004', '—', '2019']",7.6,"['Кристен Белл, Перси Даггс III, Джейсон Доринг, Фрэнсис Капра, Энрико Колантони, Райан Хансен, Тедди Данн, Майкл Мюней, Тина Мажорино, Брэндон Хиллок, Арми Хаммер', 'США', '0 +']"
9,https://kino.mail.ru/series_777612_koroleva_maya/,https://resizer.mail.ru/p/7c5103c3-d353-5110-bc20-3d3765ecf0ab/AAACnd1stHy6TzHTQM6g36nocwFGrgKDQzFLcpb_aBTmLEB-PtTgHJchw4uLs_1xq8X1-V7la3GeNEyoJhjTOkIFAl4.jpg,Королева мая,['мелодрама'],"В сериале «Королева мая» рассказывается история успеха женщины в судостроительной промышленности Кореи. Главная героиня — вечная оптимистка, которая любит море и корабли. Она упорно трудится, чтобы реализовать свои мечты. За ее сердце борются два разных по характеру парня. Первый — талантливый наследник судостроительной корпорации, которого не назовешь мягким. Но ему выпало тяжелое испытание, которое плохо на него повлияло. Второй парень — сын дворецкого, который добился успеха постоянным трудом. Он скрывается под маской холодного и расчетливого бизнесмена, но всегда заботится о людях, которые ему дороги.","['2012', '(Сериал', 'закончился)']",7.2,"['Джи-Хе Хан, Ким Ю Йонг, Ким Чже Вон, Пак Чжи Бин, Сон Чжэ Хи, Пак Гон Тхэ, Сон Ын Со', 'Южная Корея', '12 +']"
10,https://kino.mail.ru/series_800681_krasnie_brasleti/,https://resizer.mail.ru/p/ec038265-f9d1-5ffb-bb2a-d17ebddfc0d8/AAACdo10Ii0FYiKxUT6SWoAyzHj6FiHYoRjgPviUsY8EG_QvcmJgPFl6J3SDZIVF8maQZ56ODRgQDfnsjPeGRLMt8Mg.jpg,Красные браслеты,"['драма', 'комедия']","По воле злого рока несколько подростков попадают в больницу. Чтобы как-то развеять скуку и одиночество, они решают собрать компанию из шести человек: лидера, красивого, умного, незаменимого, второго лидера и девушки. Приняв это решение, они положили начало крепкой дружбе, благодаря которой они смогут справиться со многими трудностями, поджидающими их в больнице.
Сериал «Красне браслеты» получил на родине порядка 6-ти наград. В их числе: Seoul International Drama Awards — за лучший сценарий к телесериалу, Premis Nacionals de Comunicació — за лучшее телешоу.","['2011', '—', '2013']",7.2,"['Алекс Моннер, Джоана Вилапуж, Игорь Шпаковскийё, Марк Балагер, Микель Иглесиас, Нил Кардонер, Андре Рифе, Ксику Масо, Марта Анхелат, Андре Бенито', 'Испания', '24 января 2011 (Мир)']"
11,https://kino.mail.ru/series_778800_nemnogo_za_sorok/,https://resizer.mail.ru/p/9fe09c1d-22fd-5344-a114-3b2cd0ce767c/AAACGjD-6hlA-zDko3brnyhAPDSGu-7R8GlY__Jal7Hunu1V_PLH6j-CQDepQor_e430I64-sW9JVkdRwE4KbTEdkOE.jpg,Немного за сорок,"['драма', 'комедия']","Семейная комедия «Немного за сорок» рассказывает о жизни простой среднестатистической британской семьи. Отец, мать и трое взрослых сыновей. В центре сюжета сериала — доктор Пола Слиппери (Хью Лори), у которого масса проблем. Он находится в кризисе среднего возраста и волнуется, что его красавица-жена может ему изменить и убежать с кем-то еще, например с его партнером по клинике, психопатом, оказывающим ей недвусмысленные знаки внимания. Его сыновья-подростки думают только о сексе и наличности, и это тоже способно вывести любого из колеи.","['2003', '(Сериал', 'закончился)']",7.1,"['Хью Лори, Анна Чэнселлор, Бенедикт Камбербэтч, Нил Генри, Джо Ван Мойланд, Шила Хэнкок, Лолита Чакрабарти, Эмма Фергюсон, Питер Капальди, Чарли Ковелл', 'Великобритания', '16 +']"
12,https://kino.mail.ru/series_883795_razvod/,https://resizer.mail.ru/p/46c3a15b-8763-5c25-b07b-5e7bda8f0237/AAACgKAj2GBOZPUVrWIKO1_9pkDTRzctOYV-LeHiuqdpPZkUsqwCCJvwkpqQtZLD3opto8iqsAGoaQbVPAm6Pb8kha8.jpg,Развод,"['мелодрама', 'комедия']","Главная героиня — жительница Нью-Йорка Фрэнсис. Она переживает утомительный и трудный развод с мужем, что заставляет ее по-новому взглянуть на годы совместно прожитой жизни. Оказывается, начать все с чистого листа не так-то просто. Особенно, когда приходится поддерживать роман на стороне.","['2016', '—', '2019']",5.5,"['Сара Джессика Паркер, Талия Болсам, Томас Хейден Черч, Молли Шеннон, Чарли Килгор, Стерлинг Джеринс, Трэйси Леттс, Финис Эйвери, Барби Феррейра', 'США', '16 +']"
13,https://kino.mail.ru/series_924752_sprosi_martu/,https://resizer.mail.ru/p/7c2c7707-36d5-5632-822b-aac03f390640/AQAC321Acy0vpFSEDKkkEb54c1918wVnrMeqaZ80gtVbHB_Km4Q5MLfAyyyc8EmfVyn5scsZiPdJixvGeTwoUzESHVc.jpg,Спроси Марту,['драма'],"Марта — чрезвычайно успешный, жесткий и известный в своих кругах адвокат. Она работает только с женщинами и всегда выигрывает дела: в профессиональной среде знают, что иногда ради победы она идет на все, даже на преступление. Но однажды Марта сама оказывается на скамье подсудимых, и на кону оказывается ее судьба и судьба ее ребенка. Тогда сильная и независимая женщина понимает, что ей тоже нужны помощь, поддержка и защита.","['2022', '(Сериал', 'закончился)']",7.4,"['Ольга Сутулова, Максим Онищенко, Кирилл Кяро, Софья Озерова, Роман Агеев, Анастасия Немец, Дмитрий Ломакин, Светлана Устинова, Ирина Гринева, Полина Кутепова', 'Россия', '16 +']"
14,https://kino.mail.ru/series_922448_goryachaya_tochka/,https://resizer.mail.ru/p/997aea73-2a5b-56f2-88b3-8e8e8b7dc555/AAACOwplbUIlboiLezaXe_Z5Eq-pw5ztN7Jh4UTgqCrYPtoTf_OC1Gbn7rTun48JgqceuUd1N2AT2ss9ITUAr8W9Uy4.jpg,Горячая точка,"['драма', 'криминал']","2001 год. После семилетней службы по контракту в родной провинциальный город возвращается Женя. Молодой человек обнаруживает, что его бывшая девушка стала наркоманкой, как и большая часть молодежи городка. А мать с отчимом, ветераном афганской войны, ведут отчаянную борьбу за лесопилку, которую стремятся захватить бандиты. Также обнаруживается, что местная мафия занимается производством наркотиков. Бывшие военные объединяются в борьбе с криминальными элементами, чтобы отстоять справедливость и спасти себя и своих близких, ведь местная власть в сговоре с криминальными авторитетами. И Женя вместе с остальными вступает в неравное противостояние с разрастающимся в городе бандитизмом.","['2020', '—', 'по']",6.4,"['Арсений Робак, Александр Носик, Ирина Савицкова, Елена Лотова, Олег Каменщиков, Сергей Шарифуллин, Иван Руденко, Сергей Букреев', 'Россия', '16 +']"
15,https://kino.mail.ru/series_912479_karina_krasnaya/,https://resizer.mail.ru/p/0971d7ad-533f-522a-af21-535ba6900e9f/AAACTTVBl-y9uFhecuQoBt_HXT2YxlFeL3iLA7u4ceaNvPV7UEjw_SR5iF2VtxHci6nFeknjCX4AkoZ1z9_VTvBCYjk.jpg,Карина красная,['мелодрама'],"События сериала «Карина красная» разворачиваются в конце 60-х годов в небольшом курортном городке. Карина недавно окончила школу и подрабатывает швеей. Девушка давно встречается с Михаилом, который планирует поступать в МГИМО и стать дипломатом. Влюбленные собираются пожениться, но их мечтам не суждено сбыться. Миша сбивает насмерть пешехода. Карина, чтобы спасти любимого, берет вину на себя, после чего молодой человек бросает невесту. От тюрьмы Карину спасает знакомый отца — заведующий часовой мастерской Герман Николаев. Неожиданно он предлагает Карине руку и сердце. Несмотря на солидную разницу в возрасте, девушка соглашается. Она надеется рядом со зрелым любящим человеком найти свое счастье, однако вскоре семейная жизнь оборачивается для нее настоящим кошмаром.","['2016', '(Сериал', 'закончился)']",7.1,"['Марина Коняшкина, Сергей Юшкевич, Юрий Чурсин, Антон Батырев, Алексей Коряков, Наталья Батрак, Григорий Калинин, Светлана Корчагина, Николай Сахаров, Зураб Миминошвили', 'Россия', '12 +']"
16,https://kino.mail.ru/series_847445_mahabharata/,https://resizer.mail.ru/p/a33a7577-6821-5809-83ca-f1011ffc5719/AAACpBdQnVcvdLF5OTT-7I-eKvge4jeV1xNg5xyonNyN2zXNbvckuFrTWIBBR-A4T8_tH4RGr9hQwVkqKfM47jU_GCQ.jpg,Махабхарата,"['драма', 'исторический', 'военный']","В центре сюжета драматического сериала — история соперничества двух ветвей династии Куру за престол и столицу царства Хастинапур. Кауравы воплощают темное начало, а Пандавы — божественное. Дурьодхана, старший из сыновей царя Дхритараштры, считает несправедливым, что на трон восходит Юдхиштхира. Зависть и злоба Кауравов, которые преследуют Пандавов, достигают предела...
Сериал «Махабхарата» основан на одноименном древнеиндийском эпосе.","['2013', '—', '2014']",8.6,"['Апарна Диксит, Швета Гаутам, Ниссар Хан, Арун Рана', 'Индия', '16 +']"
17,https://kino.mail.ru/series_771091_nastoyaschie/,https://resizer.mail.ru/p/68589d54-b237-597f-aa52-170e3ac7e5ca/AAACfObyCLkDRgpKbFFHVDD92pBxaOsGIVomzSPTHqyHb4K28INDRulXlNb9HHHPYr5WFmHV7K5SomgkoMi0v6MGkAk.jpg,Настоящие,"['криминал', 'детектив']","События сериала «Настоящие» разворачиваются в портовом городе, расположенном недалеко от границы. Криминальная группировка планирует обрести контроль над местной властью. Это делается с целью открыть через него доступ к беспрепятственной транспортировке оружия и наркотиков. Для выполнения поставленной задачи бандиты выдвигают на местных выборах в мэры города своего представителя. Его конкурентом является кандидат от существующей в городе власти, которого тоже всеми силами и средствами власть пытается привести к победе. Узнав о намерениях своих конкурентов, в ряды криминальной группировки заслан «крот», которым становится настоящий профессионал своего дела — оперативник Вестников, перед которым поставлена четкая задача: разрушить планы бандитов и не дать победить на выборах их представителю.","['2011', '(Сериал', 'закончился)']",7.7,"['Сергей Маховиков, Алексей Макаров, Александр Большаков, Светлана Антонова, Владимир Епифанцев, Игорь Скляр, Сергей Юшкевич, Кристина Кузьмина, Александр Вонтов, Юрий Беляев', 'Россия', '16 +']"
18,https://kino.mail.ru/series_774398_neudacha_puaro/,https://resizer.mail.ru/p/ec453192-8a70-5895-8f56-167ea8237321/AAAC8iosBAJG937mN2bJraovnZeXg7dCsNu5y2fAjAvPTTvMPV4lAbFUpV1z-UAN2eHvnvXjn-JEV8WUeKQv1__31MA.jpg,Неудача Пуаро,"['комедия', 'криминал']","Экранизация самого популярного произведения Агаты Кристи — романа «Убийство Роджера Экройда». Действия картины «Неудача Пуаро» развиваются в Англии. Сэр Экройд, хозяин богатого особняка, был найден мертвым в собственном доме. К расследованию дела подключают бельгийского сыщика Эркюля Пуаро. Свидетелей нет, но преступник оставил орудие убийства. Пуаро подозревает всех из ближайшего окружения Экройда — племянника погибшего, его домочадцев, гостей и слуг. У каждого имеется алиби, но Пуаро знает: все что-то скрывают от него и остальных. Детектив не спешит и остается беспристрастным. Он терпеливо накапливает факты, составляет портрет убийцы, сопоставляет все кусочки логической головоломки, чтобы прийти к разгадке этой тайны.","['2002', '(Сериал', 'закончился)']",6.6,"['Константин Райкин, Сергей Маковецкий, Ольга Барнет, Юрий Чурсин, Елена Козелькова, Ольга Красько, Александр Лазарев-мл., Светлана Немоляева, Лика Нифонтова, Елена Подкаминская', 'Россия', '0 +']"
19,https://kino.mail.ru/series_917461_svoi/,https://resizer.mail.ru/p/7df123d7-7997-5ab9-a441-dcef4fcf3ac4/AAACqUZp3ancLs4kgGqq_pR4IIfMV66iitvoxaGI9ffGNKceQyJvt_Bqre2C_so0XhCsL5XkgWD_h3UdPjd-3acPL-U.jpg,Свои,['детектив'],"Главные герои сериала «Свои» — судмедэксперт, криминалист, дознаватель, программист, психолог и экстрасенс, которые объединились, чтобы разгадывать самые нетривиальные детективные загадки. У каждого из них свой характер, свои слабости и, конечно же, свои суперспособности. Но при этом, как и любой из нас, они обыкновенные живые люди.","['2017', '—', 'по']",5.0,"['Полина Толстун, Антон Васильев, Игорь Лепихин, Маргарита Аброськина, Ирина Горячева, Степан Бекетов, Ярослав Воронцов, Олег Жилин, Анна Лапина, Инна Степанова, Дмитрий Козельский, Вероника Норина', 'Россия', '16 +']"
20,https://kino.mail.ru/series_800396_vozlyublennii_printsessi/,https://resizer.mail.ru/p/5eba44be-5ae5-5aaa-bd32-819c119ec29d/AAACe9w1fFxBkyG62s841CvKMBRIcDa8zb_uaIaLAdoNh0J6M2SLU_YoMnmzVVmnRtF_v69LsJuIDLSOhoGPqjDoHPQ.jpg,Возлюбленный принцессы,"['драма', 'мелодрама']","Это история любви юной принцессы и сына влиятельного господина. Она — красавица с веселым живым характером и яркой индивидуальностью. Он — красивый и мудрый, известный своим великодушием молодой человек. Они словно созданы друг для друга. Но на пути к их счастью существуют преграды, самой страшной из которых является ненависть. Ненависть их отцов, давно ставших заклятыми врагами. В этой современной сказке по мотивам шекспировской трагедии «Ромео и Джульетта» возможен не только печальный конец. ","['2011', '(Сериал', 'закончился)']",8.2,"['Мун Чхэ Вон, Пак Си Ху, Хон Су Хён, Ли Сон-джэ, Ким Ён-чхоль, Мин У Ли, Ли Хи До, Ли Хе Чжон', 'Южная Корея', '12 +']"
21,https://kino.mail.ru/series_885003_killjoys/,https://resizer.mail.ru/p/4db084cd-00fe-56f2-9387-0bf9049ccb53/AAACQNMNXZ7QQDAAPwBlCE6zLdd-N42ugnB7ojeTMBWB5TM11wmO28ncukh9B8WBTwbjoQvXlYZCX6XoYR9VI1I_Iik.jpg,Киллджойс,['фантастика'],"Действие фантастического сериала происходит в далекой галактике. Обитатели планеты Креш превратили спутники в свои колонии, организовав межпланетное сообщество. За соблюдением закона на всех планетах следят служители правопорядка Датч (Ханна Джон-Кэймен) и Джон (Аарон Эшмор). Несмотря на то что любое нарушение строго наказывается, Датч готова преступить закон ради достижения цели, а вот ее напарник Джон, наоборот, считает, что насилие — зло и нужно стараться уладить любой конфликт без применения силы. Отношения между главными героями сериала Killjoys еще больше осложняются, когда членом команды становится брат Джона — Дэйвин (Люк МакФарлейн)...","['2015', '—', '2019']",7.3,"['Том Эллисон, Тамсен МакДонаф, Аарон Эшмор, Роб Стюарт, Ханна Джон-Кэймен, Люк МакФарлейн, Нора МакЛеллан, Морган Келли, Сара Пауэр', 'Канада', '16 +']"
