,url,poster,title,ganres,description,year,rating,cast
0,https://kino.mail.ru/series_892717_teoriya_neveroyatnosti/,https://resizer.mail.ru/p/ab7aa653-9e32-5dc0-86c3-a5a157bcb38a/AAACiz2XbXIFK-A9XYylOwICo-c26AxRIgcOCJMTphdlNhFoVxbCabENcz8JqLqbOnWtHXwiOahHrlEgv8DVkNIK93I.jpg,Теория невероятности,['мелодрама'],"Ирина (Мария Куликова) считает себя счастливой женщиной: она молода, красива и давно живет с любимым мужчиной, супругом Виктором (Александр Макогон). Но в один миг счастливая жизнь рушится, когда Ирина узнает об измене мужа. Находясь в полном отчаянии, женщина решает прислушаться к совету подруги и обратиться к потусторонним силам, чтобы сохранить семью...
Сериал «Теория невероятности» создан по мотивам одноименного романа Виктории Борисовой.","['2015', '(Сериал', 'закончился)']",7.0,"['Мария Куликова, Олег Чернов, Александр Макогон, Александр Сетейкин, Ксения Щербакова, Ольга Чудакова, Артем Федотов, Олеся Фаттахова, Антон Феоктистов, Дарья Белоусова', 'Россия', '16 +']"
1,https://kino.mail.ru/series_834188_dnevnik_buduschego/,https://resizer.mail.ru/p/8f52d55c-c3cb-581a-aec3-cbf33f28493c/AAACEB8NE8mYyOrOlpui3a8E4x1yFYqlPhfZJ4R9_FdnEgh5iuW_E1VMl5YeUjiHjRfm5Tr9r369sZ27upX7Z-YwjOc.jpg,Дневник будущего,"['драма', 'мелодрама', 'боевик', 'триллер', 'аниме', 'мультсериалы']","Подростка Юкитэру Амано окружающие считают замкнутым и не заслуживающим внимания. А он живет в своем собственном мире, ведя дневник в телефоне и проводя время в беседах с воображаемым другом, богом пространства и времени Дэусом. Но стоило Амано сказать своему другу, что ему скучно, как все изменилось, спокойной жизни пришел конец. Теперь телефон школьника способен предугадывать события, а сам он стал участником жестокой игры, в которой может выжить только один из 12 владельцев таких же дневников-предсказателей...
Сериал «Дневник будущего» снят по мотивам одноименной манги Сакаэ Эсуно.","['2011', '—', '2013']",7.5,"['Тодд Хаберкорн, Айдзава Май, Манами Хонда, Томоса Мурата, Мисудзу Тогаси, Норио Вакамото', 'Япония', '16 +']"
2,https://kino.mail.ru/series_766804_izgoi/,https://resizer.mail.ru/p/116cbcd6-d5e8-5b64-b101-e6c81f3d3233/AAACSxk_O5X0KnQFrffoMyJoI_gJ4qS0LfPNG7IJkB_9M_zqGQlzc8MaG_uwvuMTlaEDhbCaOdrf2Kv5RlSi-u5YDZk.jpg,Изгои,"['драма', 'фантастика']","2060-е. Люди отправляются на освоение неизведанной планеты Карпатия, оставив на Земле все, что было им дорого, а также все, о чем им хочется забыть. Первопроходцы твердо уверены, что их новая жизнь будет значительно лучше прежней и что, умудренные опытом, они никогда не повторят ошибок человечества. Но человеческих слабостей никто не отменял. Со временем жители Карпатии один за другим поддаются жадности, зависти и похоти. На новом месте они не находят себе покоя — мысли и мечты влекут их назад к родному дому, который остался на далекой Земле. Жители Карпатии еще не подозревают, что планета, к тому же, хранит в себе страшную тайну, которая в один миг может разрушить их хрупкий мир. Научно-фантастический сериал «Изгои» был снят по заказу «Би-би-си» и впервые вышел на экраны в 2011 году.","['2010', '—', '2011']",6.8,"['Гермиона Норрис, Дэниэл Мейс, Эми Мэнсон, Эшли Уолтерс, Эрик Мэбиас, Майкл Лидж, Лиам Каннингэм, Лэнгли Кирквуд, Джессика Хайнс', 'Великобритания', '16 +']"
3,https://kino.mail.ru/series_772959_kletka/,https://resizer.mail.ru/p/0801fe57-557f-505b-a707-71f0baab1b8e/AAACUsq3vRQGXrzVkHgtJzvc--KY9cpMlOrFcAQ5B_9nkA-QYuX-qD_ZcubWrcdiE9lXrYNgLmAkoYs2gBTggV5XFpY.jpg,Клетка,['драма'],"Четырехсерийная драма «Клетка» рассказывает душераздирающую историю Насти — тридцатилетней женщины, жизнь которой рухнула в одночасье, когда под колесами дорогого джипа погибает горячо любимые муж и сын. Виновница трагедии оказывается женой богатого бизнесмена Владимира Шалевича, который пытается помочь своей супруге избежать ответственности, при этом стараясь уговорить Настю на заключение мировой. Настя категорически против примирительных инициатив тех, кто отнял у нее самое дорогое, за что ей приходится поплатиться своей свободой — подкупленный адвокат предает свою подопечную и та отправляется в тюрьму за хранение наркотиков.","['2001', '(Сериал', 'закончился)']",7.0,"['Ирина Апексимова, Татьяна Лесневская, Лев Прыгунов, Андрей Руденский, Николай Чиндяйкин, Сергей Астахов, Наталья Гончарова, Луиза Мосендз, Вера Майорова, Раиса Рязанова', 'Россия', '16 +']"
4,https://kino.mail.ru/series_769249_malkolm_v_tsentre_vnimaniya/,https://resizer.mail.ru/p/55d5e136-7588-51ee-be2b-2f8c84dfc1a1/AAACz2C6g6tMcbi8UPTLmmWjQpDIMiQC_e3AGTlQDEhvlwb7GCOBawqPIMCcxbFn9Vd931RjjbE_LAvGvKEjqJo8Gm0.jpg,Малкольм в центре внимания,['комедия'],"Сериал «Малкольм в центре внимания» повествует о мальчике по имени Малкольм, маленьком гении, который учится в специальном классе для одаренных детей. Его мама Лоис — любительница покомандовать своими близкими, а за непослушание придумывать различные наказания. Хэл — глава семейства — обладатель эксцентричного характера и своеобразных взглядов на воспитание детей. Старший сын семейства Френсис закончил военную школу, второй — Риз — постоянно попадает в различные передряги, Дьюи — музыкант с экстраординарным характером. «Малкольм в центре внимания» — сериал в жанре ситуационной комедии, раскрывающий обыденные проблемы среднестатистической семьи с точки зрения юмора.","['2000', '—', '2006']",7.1,"['Брайан Крэнстон, Джастин Берфилд, Эрик Пер Салливан, Джейн Качмарек, Кристофер Мастерсон, Фрэнки Муниз, Крэйг Ламар Трейлор, Дэвид Энтони Хиггинс, Джеймс Родригез, Лукас Родригез', 'США', '9 января 2000 (Мир)']"
5,https://kino.mail.ru/series_772967_muzhchini_ne_plachut/,https://resizer.mail.ru/p/01358726-e079-5a5d-b613-a1ca30affca7/AAACZ2syGhwfsDaROSDbztsvHAPTt6X6pshvs8sBxWd-ZC9K3_MYeXqh7uez-syTG59Vi_ddgGMIBIvieSklKKWP5f4.jpg,Мужчины не плачут,['детектив'],"Детективный сериал по произведениям Владимира Константинова. Сюжет повествует о скромном работнике прокуратуры вымышленного города Чеботайска по имени Сергей Иванов. Он — человек легкий в общении, веселый, и за глаза его называют клоуном. При этом Сергей обладает жестким стержнем и не жалеет сил для борьбы с криминальным бизнесом родного города. Непростая работа и не всегда благосклонная судьба превращает тихоню Сергея в настоящего борца с преступностью. Сериал «Мужчины не плачут» состоит из пяти историй по четыре эпизода каждая. Повествование не лишено ироничности и блестяще описывает современную действительность.","['2004', '(Сериал', 'закончился)']",7.8,"['Игорь Черневич, Константин Воробьев, Роман Агеев, Зоя Буряк, Павел Майков, Валерия Арланова, Александр Гаврюшин, Олег Гарбуз, Анатолий Голуб, Владимир Грицевский', 'Россия', '12 +']"
6,https://kino.mail.ru/series_935648_razvod/,https://resizer.mail.ru/p/0398e367-50ec-5e6e-9b51-8b7a405d46fc/AQACzxLANH7QXmmG3H5B55DC4DavkKh3dMAP6u58_g-4ocqN_Giwo_SQc8ss2UKrjiNdPmGSp_YSvhH6qikIllnkV4g.png,Развод,"['мелодрама', 'комедия']","Виктор и Илона не из тех, кто ходит вокруг да около. Едва познакомившись, они влюбляются друг в друга, женятся и покупают квартиру в ипотеку. Но на стадии ремонта, в который новоиспеченные супруги основательно вложились, романтические чувства трансформировались в непримиримую вражду. Не успев отметить новоселье, Виктор и Илона разводятся и собираются разъехаться, но оказывается, что квартиру с непогашенной ипотекой и незаконной перепланировкой продать не так-то просто. Бывшим приходится жить под одной крышей, врать родным и строить личную жизнь на глазах друг у друга.","['2022', '(Сериал', 'закончился)']",6.1,"['Анна Глаубэ, Антон Шурцов, Иван Купреенко, Алена Савастова, Надежда Паршина, Алексей Симонов, Анна Глазкова, Наталья Суркова, Олег Кассин, Артур Бичахчян', 'Россия', '16 +']"
7,https://kino.mail.ru/series_773862_sredstvo_ot_smerti/,https://resizer.mail.ru/p/93ccf2af-1fa3-5ca9-b8ce-4dae6dd69064/AAACfLAsVajAvDfMql6vAZKleQX3AfeLLnF3JsDtpQ5rfwurzuaZy18sKAyXlVi4nN4oidtP9kP1OwpO3RSZJy1Y7y8.jpg,Средство от смерти,"['драма', 'мелодрама', 'криминал']","Сериал «Средство от смерти» повествует о событиях, которые разворачиваются вокруг Евгении Колесниковой, работающей корреспондентом одного из частных изданий. Евгения занималась частным расследованием спекуляций со столичной недвижимостью, в которых были замешаны очень крупные государственные деятели. За публикацию итоговой статьи по этому делу она получает престижную награду «Серебряное перо». Один из участников истории — Виталий Мартынов — не выдержав разоблачения, кончает жизнь самоубийством. В тоже самое время следователи Артемьев и Назаров заняты обыском квартиры покойного киллера Борисенко. В его личных вещах они обнаруживают записную книжку, содержащую перечень имен, вероятнее всего, — заказанных ему жертв. Среди них — имя журналистки Евгении Колесниковой. ","['2012', '(Сериал', 'закончился)']",6.5,"['Александр Домогаров, Екатерина Олькина, Андрей Ильин, Евгения Добровольская, Олег Масленников-Войтов, Юлия Рутберг, Павел Меленчук, Владимир Еремин, Геннадий Матвеев, Иван Шмаков', 'Россия', '0 +']"
8,https://kino.mail.ru/series_782999_galina/,https://resizer.mail.ru/p/92801c3d-5599-5df7-a94b-7ee6fa888386/AAACHEkMt-aaxN3NakbaOVkgtxW01UL7hpBgJr0Q3tnfPcdh_sZUwG5l6trfaiyxjPRTJmhdns2HUTsyc24haq04GxY.jpg,Галина,"['драма', 'мелодрама']","Для Леонида Ильича Брежнева дочь Галина всегда была причиной для переживаний. Но, несмотря на свои пагубные привычки, Галина была женщиной интересной, высоко ценящей искусство и красоту. Её светская жизнь была на виду — бурные романы, многочисленные мужья, страсть к драгоценностям и дорогим автомобилям. Но так ли сладко жилось дочери всесильного генсека? В конце девяностых жизнь её идет под откос. Страдающая алкоголизмом женщина попадает в психиатрическую лечебницу, где покинутой и одинокой, ей не остается ничего другого, как вспоминать прожитые годы.","['2008', '(Сериал', 'закончился)']",7.9,"['Людмила Нильская, Елена Плаксина, Валерий Косенков, Наталья Позднякова, Валерий Афанасьев, Василий Бочкарев, Игорь Евтушенко, Мария Аронова, Мария Букнис, Владимир Голованов', 'Россия', '16 +']"
9,https://kino.mail.ru/series_862366_da_zdravstvuet_korol_dzhulian/,https://resizer.mail.ru/p/2c0f9b99-48ca-552d-8de5-0b99257aa210/AQAC6ZISQMHxq04aOzwc3Jf9EE67PVYqg2ocFF_SB7vTSBVCWllQP1n8DZl87l9W9X-xcHuc3IcsxUweOPmBUwFr83U.jpg,Да здравствует король Джулиан,"['комедия', 'семейный', 'мультсериалы']","Мультсериал «Да здравствует король Джулиан» рассказывает об инфантильном и эгоцентричном короле лемуров Джулиане и его жизни до встречи с героями мультфильма «Мадагаскар». Его девиз: «Лови момент!» Как полноправный правитель своего королевства, он постоянно закатывает грандиозные вечеринки и строго следит за тем, чтобы каждый день его подданные проживали как последний.","['2014', '—', '2017']",6.8,"['Дэнни Джейкобс, Кевин Майкл Ричардсон, Энди Рихтер, Индия де Бефорт, Дебра Уилсон, Бетси Содаро, Генри Уинклер, Сара Тайр, Дэвид Крамхолц, Дидрих Бадер, Дэвид Кокнер', 'США', '6 +']"
10,https://kino.mail.ru/series_911185_divan_dlya_odinokogo_muzhchini/,https://resizer.mail.ru/p/393687d1-99f0-52fd-8faf-af4e700bcabc/AAAClITnNkUqZveu8TV7nGpCbZarwHErd_dY2JFr8WUKHD7UH0i9k7twQcnnEQ-VZYwQDjJC7Wc7YA3TO7xu-9tBVHk.png,Диван для одинокого мужчины,['мелодрама'],"Директор мебельного салона Марина (Ирина Низина) успешна и привлекательна. Женщина всегда знает, чего хочет от жизни. Марина воспитывает дочь, а мужчину, который стал бы надежным спутником на долгие годы, пока не встретила. У женщины давно сложились романтические отношения с женатым владельцем магазина Борисом (Иван Оганесян). Правда, главная героиня сериала «Диван для одинокого мужчины» не уверена, что этот роман можно назвать любовью. А тут в магазине появляется новый грузчик Виктор (Алексей Зубков), который далек от идеала мужчины. Вскоре Марина понимает, что влюбилась в Виктора...","['2012', '(Сериал', 'закончился)']",,"['Ирина Низина, Алексей Зубков, Татьяна Бовкалова, Татьяна Попова, Антон Зиновьев, Иван Оганесян, Светлана Зеленковская, Юлия Полубинская', 'Россия', '12 +']"
11,https://kino.mail.ru/series_803890_zhelannaya/,https://resizer.mail.ru/p/8587380b-8d0f-5ae5-a6b5-168b2698ff60/AAACfacrq8vw-Apu2b-ZO8W0q6gubeb1bPP9bLuYpyTyr9Bh1zPX5hsDv8UbgSHcO2wb9vFCj1NlZJ31C0DUJyAplNc.jpg,Желанная,['мелодрама'],"Мария Григорьева в канун своего шестидесятилетия получает конверт с откровенным любовным письмом, подписанным псевдонимом «Сладкий Ежик» и вложенным туда кольцом. Необычная подпись заставляет Григорьеву перебирать в памяти имена своих многочисленных поклонников, ведь «Сладким Ежиком» она называла не одного человека. Она мысленно переносится в прошлое, чтобы понять, кто мог прислать трогательное письмо. Хотя многое у героини уже позади, но настоящие чувства не забываются. ","['2003', '(Сериал', 'закончился)']",7.1,"['Ольга Вечкилева, Ольга Остроумова, Эльвира Болгова, Инна Аленикова, Александр Лазарев, Александр Лазарев-мл., Владислав Ветров, Ярослав Бойко, Вадим Андреев, Александр Алексеев', 'Россия', '12 +']"
12,https://kino.mail.ru/series_813597_zhestokii_biznes/,https://resizer.mail.ru/p/0019f861-2030-52d7-9278-b3ae6a788715/AAACjm0g3w2e3UXUGzijs9jmtjIwYpKRqoW1gyB1eW7-Zs95JHKKEkM23yG_s_nEgJ1Nnw6wuhopLkuNAjFwIwj5htI.jpg,Жестокий бизнес,"['боевик', 'криминал']","В центре сюжета криминального боевика — история двух друзей, Романа Скоробогатова и Алихана Хаджаева, которые решают заработать в начале 90-х и выбирают для этого водочный бизнес. Только со временем они начинают понимать, насколько жестоким и кровавым является этот путь. Миллиарды долларов, заработанные на боли и страданиях детей, несчастных жен и матерей. В сериале показан весь путь производства и продажи алкоголя — фальсификация, сбыт и использование в виде «валюты». Действие происходит в Москве, во Владикавказе, в Осетии, некоронованной водочной столице.
Сериал «Жестокий бизнес» снят по мотивам романа «Водяра» Артура Таболова.","['2008', '(Сериал', 'закончился)']",5.0,"['Алексей Анищенко, Гурам Баблишвили, Григорий Иванец, Алексей Гришин, Сергей Ларин, Виктор Алферов, София Каштанова, Анна Тараторкина, Максим Евенко, Александр Шестопалов', 'Россия', '16 +']"
13,https://kino.mail.ru/series_929728_izobretaya_annu/,https://resizer.mail.ru/p/b0451cb4-746d-5c25-86a4-0e30d1a9cea8/AQACTDgRpqquXdym5eizmPgrp4Qiwz-ABB96gvk6J1fnt7tHrJeJ3bNsJlvxsC1T045WHG8_t_elqYcsMZ8HXSzZE98.jpg,Изобретая Анну,"['драма', 'детектив', 'биография']","В 16 лет Анна Сорокина из Домодедово переехала с родителями в Германию. А в 22 года перебралась в Нью-Йорк, где придумала себе новую личность — богатую немецкую наследницу Анну Делви. Анна стала звездой инстаграма, проникла в нью-йоркскую элиту и занялась мошенничеством. В 2019 году ее осудили за кражу услуг (Анна жила в роскошных отелях, питалась в дорогих ресторанах и не платила за это), а также за многочисленные попытки кражи в крупном размере.
Драматический сериал «Изобретая Анну» основан на журналистском расследовании дела Анны Делви.","['2022', '(Сериал', 'закончился)']",7.4,"['Джулия Гарнер, Анна Кламски, Лаверн Кокс, Алексис Флойд, Андерс Холм, Терри Кинни, Кэти Лоус, Ариан Моайед, Джефф Перри, Анна Дивер Смит', 'США', '18 +']"
14,https://kino.mail.ru/series_939279_mnogodetstvo/,https://resizer.mail.ru/p/edae362d-8b72-540c-9f1f-b1148c4c8fe1/AQACHXJyAUfGTIBLWZywOC-ZxGh8yI74KUtvtuL2BW-bOFFGeHENl4IHjR0bVESWc7inpIAsVT3N7eTaykW5_7MFXpI.jpg,Многодетство,['комедия'],"Семья Герасимовых большая и дружная: папа, мама и пятеро детей. Живут они весело, но в городской квартире ощутимо маловато места. Павел Герасимов, архитектор по образованию, сконструировал проект жилого комплекса для многодетных семей под названием «Ковчег». Этой идеей загорелся ушлый предприниматель, но только для того, чтобы привлечь побольше денег к своему строительству. Герасимов понял, что дело нечистое и отказался от сотрудничества. Тогда Герасимовы решили переехать в деревню, в просторный, но требующий отделки деревянный дом, доставшийся по наследству. Жизнь на новом месте оказалась настоящим приключением.
 ","['2024', '(Сериал', 'закончился)']",,"['Павел Савинков, Полина Лазарева, Нелли Уварова, Иван Бычков, Капитолина Соболь, Никита Родионов, Вера Чернявская, Эдгар Гизатуллин, Юрий Скулябин, Владимир Гостюхин, Григорий Багров, Тарас Кузьмин, Александра Виноградова, Антон Батырев', 'Россия', '6 +']"
15,https://kino.mail.ru/series_798487_opasnie_svyazi/,https://resizer.mail.ru/p/e1fa090a-fab9-5ab5-8db0-e50bb5b846ba/AAACXS2AGknTTOQyqds3pzHDNHGI90IFpZtjgjCgZ8KUKR_WgoK_YkcztOJ9yyY_MoAazR3kPZTJSW6cCRRrTPstdHg.jpg,Опасные связи,"['драма', 'мелодрама']","Франция, 1960-е годы. Мадам де Мертей — светская дама, занимающаяся благотворительностью. Она берёт под своё крыло всех молодых людей искусства — художников, писателей, актёров, музыкантов. Для всех — она пример для подражания. В её квартире собираются умные и интеллигентные люди, а по ночам мадам Мертей открывает потайную дверь и оказывается в коридоре, который ведёт в квартиру светского фотографа Вальмона — под покровом ночи они плетут интриги, развращая молодых людей, используя самые изощрённые способы — коварство, секс, амбиции и любовь. Этим двоим нравится манипулировать юными душами.
Но вот Мертей решает отомстить своему бывшему возлюбленному, дипломату Жеркуру, который вот-вот женится на молоденькой пианистке Сесиль. Тогда в голове женщины созревает план, согласно которому Вальмон превратит Сесиль в самую грязную шлюху Парижа.
Между тем Вальмон отправляется навестить свою тётушку, где знакомится с мадам Турвель — умной красавицей, которая наслышана о любовных похождениях Вальмона, но даже тот факт, что она замужем, не делает завоевание Турвель таким желанным для Вальмона, как её холод по отношению к нему. ","['2003', '(Сериал', 'закончился)']",7.4,"['Катрин Денев, Руперт Эверетт, Настасья Кински, Даниель Дарьё, Лили Собески, Анджей Жулавски, Сирилл Тувенин, Франсуаз Брион, Теди Папаврами, Мария Белоусова', 'Канада, Великобритания, Франция', '16 +']"
